year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	GP	GS	BA	OBP	SLG	AB	R	H	2B	3B	HR	RBI	BB	HBP	SF	SH	K	DP	SB	CS	PickedOff
2015	12080	196	East Carolina	-	Totals	-	-	-	-	45	0.291	0.370	0.385	1,510	246	440	60	6	""	23	209	154	47	23	36	235	43	35	29	 
2015	12080	196	East Carolina	-	Opponent Totals	-	-	-	-	45	0.255	0.321	0.344	1,510	176	385	57	7	""	21	150	104	47	8	33	309	48	27	23	 
2015	12080	198	East Tenn. St.	-	Totals	-	-	-	-	43	0.285	0.361	0.427	1,462	258	416	82	15	""	32	235	155	31	20	33	251	35	47	19	 
2015	12080	198	East Tenn. St.	-	Opponent Totals	-	-	-	-	43	0.315	0.381	0.519	1,558	315	491	108	12	""	62	292	150	27	19	26	336	35	52	11	 
2015	12080	201	Eastern Ill.	-	Totals	-	-	-	-	38	0.273	0.344	0.379	1,280	204	349	60	5	""	22	188	111	36	14	19	262	32	26	9	 
2015	12080	201	Eastern Ill.	-	Opponent Totals	-	-	-	-	38	0.321	0.411	0.522	1,288	315	413	92	13	""	47	276	176	37	22	23	230	39	44	9	 
2015	12080	202	Eastern Ky.	-	Totals	-	-	-	-	36	0.264	0.357	0.425	1,184	186	313	68	4	""	38	168	143	34	13	14	256	24	46	19	 
2015	12080	202	Eastern Ky.	-	Opponent Totals	-	-	-	-	36	0.314	0.408	0.471	1,234	278	388	76	9	""	33	250	171	34	13	25	224	34	43	19	 
2015	12080	204	Eastern Mich.	-	Totals	-	-	-	-	43	0.264	0.340	0.352	1,422	178	376	59	6	""	18	156	133	34	7	29	284	37	76	33	 
2015	12080	204	Eastern Mich.	-	Opponent Totals	-	-	-	-	43	0.300	0.392	0.443	1,435	261	431	81	24	""	25	228	184	43	15	30	226	38	61	33	 
2015	12080	1068	Elon	-	Totals	-	-	-	-	42	0.283	0.377	0.415	1,469	293	415	72	10	""	34	264	190	43	17	25	337	30	34	15	 
2015	12080	1068	Elon	-	Opponent Totals	-	-	-	-	42	0.297	0.395	0.460	1,521	323	452	101	10	""	42	286	211	46	18	20	314	36	54	13	 
2015	12080	219	Evansville	-	Totals	-	-	-	-	38	0.266	0.369	0.369	1,348	233	358	62	10	""	19	206	174	57	16	12	298	21	35	14	 
2015	12080	219	Evansville	-	Opponent Totals	-	-	-	-	38	0.277	0.354	0.396	1,330	210	368	72	6	""	25	196	135	32	14	27	232	30	36	14	 
