year	division	conf_id	conf_name	team_id	team_name	team_url
2013	3	897.0	North Coast	807	Wooster	http://stats.ncaa.org/team/index/11320?org_id=807
2013	3	30071.0	NEAC	123	Castleton	http://stats.ncaa.org/team/index/11320?org_id=123
2013	3	30071.0	NEAC	23624	Cazenovia	http://stats.ncaa.org/team/index/11320?org_id=23624
2013	3	30071.0	NEAC	30083	Cobleskill St.	http://stats.ncaa.org/team/index/11320?org_id=30083
2013	3	30071.0	NEAC	152	Colby-Sawyer	http://stats.ncaa.org/team/index/11320?org_id=152
2013	3	30071.0	NEAC	245	Gallaudet	http://stats.ncaa.org/team/index/11320?org_id=245
2013	3	30071.0	NEAC	1133	Husson	http://stats.ncaa.org/team/index/11320?org_id=1133
2013	3	30071.0	NEAC	1159	Keuka	http://stats.ncaa.org/team/index/11320?org_id=1159
2013	3	30071.0	NEAC	30085	Lancaster Bible	http://stats.ncaa.org/team/index/11320?org_id=30085
2013	3	30071.0	NEAC	30065	Lyndon St.	http://stats.ncaa.org/team/index/11320?org_id=30065
2013	3	30071.0	NEAC	379	Me.-Farmington	http://stats.ncaa.org/team/index/11320?org_id=379
2013	3	30071.0	NEAC	467	New England Col.	http://stats.ncaa.org/team/index/11320?org_id=467
2013	3	30071.0	NEAC	30081	Penn St. Harrisburg	http://stats.ncaa.org/team/index/11320?org_id=30081
2013	3	30071.0	NEAC	30114	Penn St.-Abington	http://stats.ncaa.org/team/index/11320?org_id=30114
2013	3	30071.0	NEAC	30044	Penn St.-Berks	http://stats.ncaa.org/team/index/11320?org_id=30044
2013	3	30071.0	NEAC	9500	SUNY Poly	http://stats.ncaa.org/team/index/11320?org_id=9500
2013	3	30071.0	NEAC	2758	Thomas (ME)	http://stats.ncaa.org/team/index/11320?org_id=2758
2013	3	870.0	MASCAC	76	Bridgewater St.	http://stats.ncaa.org/team/index/11320?org_id=76
2013	3	870.0	MASCAC	227	Fitchburg St.	http://stats.ncaa.org/team/index/11320?org_id=227
2013	3	870.0	MASCAC	238	Framingham St.	http://stats.ncaa.org/team/index/11320?org_id=238
2013	3	870.0	MASCAC	486	MCLA	http://stats.ncaa.org/team/index/11320?org_id=486
2013	3	870.0	MASCAC	399	Mass. Maritime	http://stats.ncaa.org/team/index/11320?org_id=399
2013	3	870.0	MASCAC	621	Salem St.	http://stats.ncaa.org/team/index/11320?org_id=621
2013	3	870.0	MASCAC	777	Westfield St.	http://stats.ncaa.org/team/index/11320?org_id=777
2013	3	870.0	MASCAC	809	Worcester St.	http://stats.ncaa.org/team/index/11320?org_id=809
2013	3	30097.0	Northern Athletics	42	Aurora	http://stats.ncaa.org/team/index/11320?org_id=42
2013	3	30097.0	Northern Athletics	296	Benedictine (IL)	http://stats.ncaa.org/team/index/11320?org_id=296
2013	3	30097.0	Northern Athletics	160	Concordia Chicago	http://stats.ncaa.org/team/index/11320?org_id=160
2013	3	30097.0	Northern Athletics	1036	Concordia Wisconsin	http://stats.ncaa.org/team/index/11320?org_id=1036
2013	3	30097.0	Northern Athletics	1332	Dominican (IL)	http://stats.ncaa.org/team/index/11320?org_id=1332
2013	3	30097.0	Northern Athletics	1066	Edgewood	http://stats.ncaa.org/team/index/11320?org_id=1066
2013	3	30097.0	Northern Athletics	1164	Lakeland	http://stats.ncaa.org/team/index/11320?org_id=1164
2013	3	30097.0	Northern Athletics	20220	MSOE	http://stats.ncaa.org/team/index/11320?org_id=20220
2013	3	30097.0	Northern Athletics	1194	Maranatha Baptist	http://stats.ncaa.org/team/index/11320?org_id=1194
2013	3	30097.0	Northern Athletics	1196	Marian (WI)	http://stats.ncaa.org/team/index/11320?org_id=1196
2013	3	30097.0	Northern Athletics	582	Rockford	http://stats.ncaa.org/team/index/11320?org_id=582
2013	3	30097.0	Northern Athletics	8911	Wis. Lutheran	http://stats.ncaa.org/team/index/11320?org_id=8911
2013	3	21062.0	CSAC	1305	Cairn	http://stats.ncaa.org/team/index/11320?org_id=1305
2013	3	21062.0	CSAC	12884	Centenary (NJ)	http://stats.ncaa.org/team/index/11320?org_id=12884
2013	3	21062.0	CSAC	12399	Gwynedd Mercy	http://stats.ncaa.org/team/index/11320?org_id=12399
2013	3	21062.0	CSAC	303	Immaculata	http://stats.ncaa.org/team/index/11320?org_id=303
2013	3	21062.0	CSAC	30047	Keystone	http://stats.ncaa.org/team/index/11320?org_id=30047
2013	3	21062.0	CSAC	397	Marywood	http://stats.ncaa.org/team/index/11320?org_id=397
2013	3	21062.0	CSAC	1254	Neumann	http://stats.ncaa.org/team/index/11320?org_id=1254
2013	3	30101.0	Landmark	124	Catholic	http://stats.ncaa.org/team/index/11320?org_id=124
2013	3	30101.0	Landmark	190	Drew	http://stats.ncaa.org/team/index/11320?org_id=190
2013	3	30101.0	Landmark	325	Juniata	http://stats.ncaa.org/team/index/11320?org_id=325
2013	3	30101.0	Landmark	724	Merchant Marine	http://stats.ncaa.org/team/index/11320?org_id=724
2013	3	30101.0	Landmark	443	Moravian	http://stats.ncaa.org/team/index/11320?org_id=443
2013	3	30101.0	Landmark	633	Scranton	http://stats.ncaa.org/team/index/11320?org_id=633
2013	3	30101.0	Landmark	685	Susquehanna	http://stats.ncaa.org/team/index/11320?org_id=685
2013	3	835.0	SCAC	953	Austin	http://stats.ncaa.org/team/index/11320?org_id=953
2013	3	835.0	SCAC	28593	Birmingham-So.	http://stats.ncaa.org/team/index/11320?org_id=28593
2013	3	835.0	SCAC	132	Centre	http://stats.ncaa.org/team/index/11320?org_id=132
2013	3	835.0	SCAC	1044	Dallas	http://stats.ncaa.org/team/index/11320?org_id=1044
2013	3	835.0	SCAC	1124	Hendrix	http://stats.ncaa.org/team/index/11320?org_id=1124
