game_id	"	"	inning_id	"	"	event_id	"	"	team_text	"	"	score	"	"	opponent_text
3258843	#	6	#	66	#		#		#	Johnson to cf.
3258843	#	6	#	67	#		#		#	Tobias to rf.
3258843	#	6	#	68	#		#		#	Ramirez flied out to 2b (2-2).
3258843	#	6	#	69	#		#		#	Bormann struck out swinging (0-2).
3258843	#	6	#	70	#		#		#	Pickering struck out swinging (2-2).
3258843	#	6	#	71	#	R: 1 H: 2 E: 0 LOB: 1	#	2-1	#	R: 0 H: 0 E: 0 LOB: 0
3258843	#	7	#	72	#	Kimbell struck out swinging (1-2).	#		#	
3258843	#	7	#	73	#	Johnson grounded out to 2b (2-2).	#		#	
3258843	#	7	#	74	#	Qualls singled up the middle (1-1).	#		#	
3258843	#	7	#	75	#	Qualls out at second c to 2b, caught stealing.	#		#	
3258843	#	7	#	76	#		#		#	Welborn hit by pitch (0-2).
3258843	#	7	#	77	#		#		#	Dunbar to p for Maton.
3258843	#	7	#	78	#		#		#	Correa III singled through the left side (2-1); Welborn advanced to third.
3258843	#	7	#	79	#		#	2-2	#	Baker reached on a fielding error by ss, RBI (0-0); Correa III advanced to second; Welborn scored.
3258843	#	7	#	80	#		#		#	Perucki hit into double play ss to 2b to 1b (0-0); Baker out on the play; Correa III advanced to third.
3258843	#	7	#	81	#		#	2-3	#	Warren singled to second base, RBI (0-1); Correa III scored, unearned.
3258843	#	7	#	82	#		#		#	Kinder pinch hit for Matulia.
3258843	#	7	#	83	#		#		#	Kinder struck out swinging (0-2).
3258843	#	7	#	84	#	R: 0 H: 1 E: 0 LOB: 0	#	2-3	#	R: 2 H: 2 E: 1 LOB: 1
3258843	#	8	#	85	#	Sims to p for Cox.	#		#	
3258843	#	8	#	86	#	Jones grounded out to 3b (2-1).	#		#	
3258843	#	8	#	87	#	Blanchard grounded out to p (1-2).	#		#	
3258843	#	8	#	88	#	Ervine struck out swinging (0-2).	#		#	
3258843	#	8	#	89	#	R: 0 H: 0 E: 0 LOB: 0	#	2-3	#	
3379653	#	0	#	0	#	No play.	#		#	
3379653	#	0	#	1	#	Ventimilia,S singled to shortstop (2-1 BKB).	#		#	
3379653	#	0	#	2	#	Ventimilia,S stole second.	#		#	
3379653	#	0	#	3	#	Hanawahine,K grounded out to 2b (0-2 FK); Ventimilia,S advanced to third.	#		#	
3379653	#	0	#	4	#	Aliviado, K. popped up to 2b (1-1 BK).	#		#	
3379653	#	0	#	5	#	diving grab by Patterson in the 3-4 hole.	#		#	
3379653	#	0	#	6	#	Flores, M. walked (3-2 KFBBBB).	#		#	
3379653	#	0	#	7	#	Richartz, J. reached on a fielder's choice to shortstop (1-1 BK); Flores, M. out at second ss to 2b.	#		#	
3379653	#	0	#	8	#		#		#	Batty singled to right field (1-2 BKK).
3379653	#	0	#	9	#		#		#	Lipson grounded out to 2b (1-2 KBK); Batty advanced to second.
3379653	#	0	#	10	#		#		#	Bily grounded out to p, SAC, bunt (0-0); Batty advanced to third.
3379653	#	0	#	11	#		#	0-1	#	Patterson singled up the middle, RBI (2-0 BB); Batty scored.
3379653	#	0	#	12	#		#		#	Young singled through the right side (0-1 K); Patterson advanced to second.
3379653	#	0	#	13	#		#		#	Barker struck out swinging (3-2 KSBBBS).
3379653	#	0	#	14	#	R: 0 H: 1 E: 0 LOB: 2	#	0-1	#	R: 1 H: 3 E: 0 LOB: 2
3379653	#	1	#	15	#	Hurley, A. grounded out to 1b unassisted (0-0).	#		#	
3379653	#	1	#	16	#	Brewster, LJ grounded out to ss (1-1 KB).	#		#	
3379653	#	1	#	17	#	Wobrock, A. singled up the middle (2-0 BB).	#		#	
3379653	#	1	#	18	#	Young, T. struck out swinging (1-2 KBFFS).	#		#	
3379653	#	1	#	19	#		#		#	Lynch grounded out to 1b unassisted (0-1 K).
3379653	#	1	#	20	#		#		#	Brann grounded out to 1b unassisted (1-0 B).
3379653	#	1	#	21	#		#		#	March singled up the middle (1-2 KFBF).
3379653	#	1	#	22	#		#		#	Batty singled through the left side (1-2 BKK); March advanced to second.
3379653	#	1	#	23	#		#		#	Lipson flied out to cf (0-0).
3379653	#	1	#	24	#	R: 0 H: 1 E: 0 LOB: 1	#	0-1	#	R: 0 H: 2 E: 0 LOB: 2
3379653	#	2	#	25	#	Ventimilia,S out at first 1b to p (2-2 KBBK).	#		#	
3379653	#	2	#	26	#	Hanawahine,K flied out to rf (2-1 BBK).	#		#	
3379653	#	2	#	27	#	running over shoulder catch toward RF foul pole.	#		#	
3379653	#	2	#	28	#	Aliviado, K. grounded out to 2b (2-0 BB).	#		#	
3379653	#	2	#	29	#		#		#	Bily popped up to cf (0-0).
3379653	#	2	#	30	#		#		#	Patterson singled to right center (1-1 KB).
3379653	#	2	#	31	#		#		#	Young grounded into double play ss to 1b (2-2 BFBF); Patterson out on the play.
3379653	#	2	#	32	#	R: 0 H: 0 E: 0 LOB: 0	#	0-1	#	R: 0 H: 1 E: 0 LOB: 0
3379653	#	3	#	33	#	Flores, M. grounded out to 2b (0-2 KK).	#		#	
3379653	#	3	#	34	#	Richartz, J. grounded out to 1b unassisted (3-1 KBBB).	#		#	
3379653	#	3	#	35	#	Hurley, A. singled to left field (0-1 K).	#		#	
3379653	#	3	#	36	#	Brewster, LJ flied out to cf (0-1 F).	#		#	
3379653	#	3	#	37	#		#		#	Barker struck out looking (1-2 BFKK).
3379653	#	3	#	38	#		#		#	Lynch grounded out to 3b (1-2 BFS).
3379653	#	3	#	39	#		#		#	Brann struck out swinging, out at first c to 1b (0-2 FSS).
3379653	#	3	#	40	#	R: 0 H: 1 E: 0 LOB: 1	#	0-1	#	R: 0 H: 0 E: 0 LOB: 0
3379653	#	4	#	41	#	Wobrock, A. grounded out to 2b (1-2 BKK).	#		#	
3379653	#	4	#	42	#	Young, T. flied out to cf (3-2 BKBSFFB).	#		#	
3379653	#	4	#	43	#	Ventimilia,S singled to first base (2-2 FBFB).	#		#	
3379653	#	4	#	44	#	Ventimilia,S advanced to second on a throwing error by p, failed pickoff attempt.	#		#	
3379653	#	4	#	45	#	Hanawahine,K flied out to rf (1-0 B).	#		#	
3379653	#	4	#	46	#		#		#	March struck out swinging (2-2 BKSBS).
3379653	#	4	#	47	#		#		#	Batty grounded out to 3b (1-2 BFK).
3379653	#	4	#	48	#		#		#	Lipson struck out looking (0-2 KFK).
3379653	#	4	#	49	#	R: 0 H: 1 E: 1 LOB: 1	#	0-1	#	R: 0 H: 0 E: 0 LOB: 0
3379653	#	5	#	50	#	Aliviado, K. struck out looking (0-2 FKFK).	#		#	
3379653	#	5	#	51	#	Flores, M. grounded out to p (0-0).	#		#	
3379653	#	5	#	52	#	Richartz, J. grounded out to 2b (1-0 B).	#		#	
3379653	#	5	#	53	#		#		#	Bily struck out swinging (1-2 KBSS).
3379653	#	5	#	54	#		#		#	Patterson doubled to right field (3-1 KBBB).
3379653	#	5	#	55	#		#		#	all out sprint tips off glove as RF crashes into the fence.
3379653	#	5	#	56	#		#		#	Young walked (3-1 BBBKB).
3379653	#	5	#	57	#		#		#	Barker grounded into double play ss to 2b to 1b (2-2 KBBF); Young out on the play.
3379653	#	5	#	58	#	R: 0 H: 0 E: 0 LOB: 0	#	0-1	#	R: 0 H: 1 E: 0 LOB: 1
3379653	#	6	#	59	#	Hurley, A. flied out to cf (1-2 KBK).	#		#	
3379653	#	6	#	60	#	Brewster, LJ grounded out to 2b (1-2 KSB).	#		#	
3379653	#	6	#	61	#	Wobrock, A. singled up the middle (1-2 KBF).	#		#	
3379653	#	6	#	62	#	Podratz, T. pinch hit for Young, T..	#		#	
3379653	#	6	#	63	#	Podratz, T. tripled to right center, RBI (2-1 BBF); Wobrock, A. scored.	#	1-1	#	
3379653	#	6	#	64	#	Ventimilia,S singled to second base, RBI (3-2 BBKFB); Podratz, T. scored.	#	2-1	#	
3379653	#	6	#	65	#	Ventimilia,S stole second.	#		#	
3379653	#	6	#	66	#	Hanawahine,K flied out to rf (3-1 FBBB).	#		#	
3379653	#	6	#	67	#		#		#	Podratz, T. to c.
3379653	#	6	#	68	#		#		#	Lynch flied out to cf (2-0 BB).
3379653	#	6	#	69	#		#		#	Brann struck out swinging (1-2 KBKS).
3379653	#	6	#	70	#		#		#	March popped up to cf (2-1 BBF).
3379653	#	6	#	71	#	R: 2 H: 3 E: 0 LOB: 1	#	2-1	#	R: 0 H: 0 E: 0 LOB: 0
3379653	#	7	#	72	#	Aliviado, K. popped up to 1b (0-1 K).	#		#	
3379653	#	7	#	73	#	Flores, M. fouled out to 1b (2-0 BB).	#		#	
3379653	#	7	#	74	#	Richartz, J. reached on a fielding error by ss (1-2 KFB).	#		#	
3379653	#	7	#	75	#	Hurley, A. flied out to lf (1-1 FB).	#		#	
3379653	#	7	#	76	#		#		#	Batty walked (3-2 SBKBBFB).
3379653	#	7	#	77	#		#		#	Lipson grounded out to 1b unassisted, SAC, bunt (0-0); Batty advanced to second.
3379653	#	7	#	78	#		#		#	Bily lined out to 1b (1-0 B).
3379653	#	7	#	79	#		#		#	Squier, S. to p for Cooper, M..
3379653	#	7	#	80	#		#		#	Batty advanced to third on a wild pitch.
3379653	#	7	#	81	#		#		#	Patterson struck out swinging (1-2 BKSS).
3379653	#	7	#	82	#	R: 0 H: 0 E: 1 LOB: 1	#	2-1	#	R: 0 H: 0 E: 0 LOB: 1
3379653	#	8	#	83	#	Brewster, LJ struck out looking (1-2 FBKFFK).	#		#	
3379653	#	8	#	84	#	Wobrock, A. grounded out to ss (1-2 KFFB).	#		#	
3379653	#	8	#	85	#	Podratz, T. grounded out to p (1-2 BFF).	#		#	
3379653	#	8	#	86	#		#		#	Young struck out swinging (1-2 BKFFS).
3379653	#	8	#	87	#		#		#	Barker grounded out to 1b unassisted, bunt (0-1 K).
3379653	#	8	#	88	#		#		#	Lynch singled to center field (1-0 B).
3379653	#	8	#	89	#		#		#	Brann singled through the left side (0-1 F); Lynch advanced to second.
3379653	#	8	#	90	#		#		#	Williams, J. pinch ran for Lynch.
3379653	#	8	#	91	#		#		#	March struck out swinging (2-2 SBSBS).
3379653	#	8	#	92	#	R: 0 H: 0 E: 0 LOB: 0	#	2-1	#	R: 0 H: 2 E: 0 LOB: 2
3161503	#	0	#	0	#	G. Dougherty grounded out to 2b.	#		#	
3161503	#	0	#	1	#	C. Den Beste doubled.	#		#	
3161503	#	0	#	2	#	J. Sealy fouled out to 3b.	#		#	
3161503	#	0	#	3	#	D. Harris struck out looking.	#		#	
3161503	#	0	#	4	#		#		#	Minter struck out looking.
3161503	#	0	#	5	#		#		#	Bell flied out to rf.
3161503	#	0	#	6	#		#		#	Bueno struck out looking.
3161503	#	0	#	7	#	R: 0 H: 1 E: 0 LOB: 1	#	0-0	#	R: 0 H: 0 E: 0 LOB: 0
3161503	#	1	#	8	#	G. Salcido flied out to lf.	#		#	
3161503	#	1	#	9	#	R. Cossey fouled out to 1b.	#		#	
3161503	#	1	#	10	#	W. Wells flied out to cf.	#		#	
3161503	#	1	#	11	#		#		#	Kiser flied out to cf.
3161503	#	1	#	12	#		#		#	Diaz singled.
3161503	#	1	#	13	#		#		#	Medina flied out to rf.
3161503	#	1	#	14	#		#		#	Hall doubled; Diaz advanced to third.
3161503	#	1	#	15	#		#		#	Drexler grounded out to 2b.
3161503	#	1	#	16	#	R: 0 H: 0 E: 0 LOB: 0	#	0-0	#	R: 0 H: 2 E: 0 LOB: 2
3161503	#	2	#	17	#	C. Hines singled.	#		#	
3161503	#	2	#	18	#	C. Hines out at second c to ss, caught stealing.	#		#	
3161503	#	2	#	19	#	J. Jefferson walked.	#		#	
3161503	#	2	#	20	#	G. Dougherty singled; J. Jefferson advanced to second.	#		#	
3161503	#	2	#	21	#	C. Den Beste hit by pitch; G. Dougherty advanced to second; J. Jefferson advanced to third.	#		#	
3161503	#	2	#	22	#	J. Sealy flied out to lf, SAC, RBI; C. Den Beste advanced to second; G. Dougherty advanced to third; J. Jefferson scored.	#	1-0	#	
3161503	#	2	#	23	#	D. Harris doubled, 2 RBI; C. Den Beste scored; G. Dougherty scored.	#	3-0	#	
3161503	#	2	#	24	#	G. Salcido walked.	#		#	
3161503	#	2	#	25	#	R. Cossey flied out to lf.	#		#	
3161503	#	2	#	26	#		#		#	Marzett struck out looking.
3161503	#	2	#	27	#		#		#	Minter reached on an error by 3b.
3161503	#	2	#	28	#		#		#	Bell singled; Minter advanced to third.
3161503	#	2	#	29	#		#	3-1	#	Bueno singled, RBI; Bell advanced to second; Minter scored, unearned.
3161503	#	2	#	30	#		#		#	Kiser singled; Bueno advanced to second; Bell advanced to third.
3161503	#	2	#	31	#		#		#	Diaz grounded into double play 2b to ss to 1b; Kiser out on the play.
3161503	#	2	#	32	#	R: 3 H: 3 E: 0 LOB: 2	#	3-1	#	R: 1 H: 3 E: 1 LOB: 2
3161503	#	3	#	33	#	W. Wells flied out to rf.	#		#	
3161503	#	3	#	34	#	C. Hines struck out swinging.	#		#	
3161503	#	3	#	35	#	J. Jefferson fouled out to c.	#		#	
3161503	#	3	#	36	#		#		#	Medina flied out to rf.
3161503	#	3	#	37	#		#		#	Hall walked.
3161503	#	3	#	38	#		#		#	Drexler flied out to rf.
3161503	#	3	#	39	#		#		#	Marzett fouled out to rf.
3161503	#	3	#	40	#	R: 0 H: 0 E: 0 LOB: 0	#	3-1	#	R: 0 H: 0 E: 0 LOB: 1
3161503	#	4	#	41	#	G. Dougherty grounded out to 3b.	#		#	
3161503	#	4	#	42	#	C. Den Beste grounded out to 2b.	#		#	
3161503	#	4	#	43	#	J. Sealy flied out to cf.	#		#	
3161503	#	4	#	44	#		#		#	Minter struck out looking.
3161503	#	4	#	45	#		#		#	Bell grounded out to ss.
3161503	#	4	#	46	#		#		#	Bueno struck out looking.
3161503	#	4	#	47	#	R: 0 H: 0 E: 0 LOB: 0	#	3-1	#	R: 0 H: 0 E: 0 LOB: 0
3161503	#	5	#	48	#	D. Harris popped up to 1b.	#		#	
3161503	#	5	#	49	#	G. Salcido singled.	#		#	
3161503	#	5	#	50	#	R. Cossey walked; G. Salcido advanced to second.	#		#	
3161503	#	5	#	51	#	W. Wells singled; R. Cossey advanced to second; G. Salcido advanced to third.	#		#	
3161503	#	5	#	52	#	C. Hines struck out swinging.	#		#	
3161503	#	5	#	53	#	J. Jefferson flied out to lf.	#		#	
3161503	#	5	#	54	#		#		#	Kiser struck out looking.
3161503	#	5	#	55	#		#		#	Diaz grounded out to ss.
3161503	#	5	#	56	#		#		#	Medina walked.
3161503	#	5	#	57	#		#		#	Hall flied out to cf.
3161503	#	5	#	58	#	R: 0 H: 2 E: 0 LOB: 3	#	3-1	#	R: 0 H: 0 E: 0 LOB: 1
3161503	#	6	#	59	#	O'Bear to p for Murphy.	#		#	
3161503	#	6	#	60	#	G. Dougherty lined out to 1b.	#		#	
3161503	#	6	#	61	#	C. Den Beste singled.	#		#	
3161503	#	6	#	62	#	J. Sealy flied out to rf.	#		#	
3161503	#	6	#	63	#	D. Harris singled; C. Den Beste advanced to third.	#		#	
3161503	#	6	#	64	#	G. Salcido doubled, 2 RBI; D. Harris scored; C. Den Beste scored.	#	5-1	#	
3161503	#	6	#	65	#	R. Cossey singled; G. Salcido advanced to third.	#		#	
3161503	#	6	#	66	#	W. Wells doubled, RBI; R. Cossey advanced to third; G. Salcido scored.	#	6-1	#	
3161503	#	6	#	67	#	C. Hines singled, RBI; W. Wells advanced to third; R. Cossey scored.	#	7-1	#	
3161503	#	6	#	68	#	J. Jefferson popped up to 3b.	#		#	
3161503	#	6	#	69	#		#		#	Drexler walked.
3161503	#	6	#	70	#		#		#	Marzett singled; Drexler advanced to third.
3161503	#	6	#	71	#		#		#	S. Grant to p for A. Helms.
3161503	#	6	#	72	#		#	7-2	#	Marzett advanced to second on a wild pitch; Drexler scored.
3161503	#	6	#	73	#		#	7-3	#	Minter singled, RBI; Marzett scored.
3161503	#	6	#	74	#		#		#	Bell singled; Minter advanced to second.
3161503	#	6	#	75	#		#		#	S. Hollis to p for S. Grant.
3161503	#	6	#	76	#		#		#	Bueno flied out to rf.
3161503	#	6	#	77	#		#		#	Kiser struck out swinging; Bell stole second; Minter advanced to third.
3161503	#	6	#	78	#		#	7-4	#	Diaz singled, RBI; Bell advanced to third; Minter scored.
3161503	#	6	#	79	#		#		#	Medina grounded out to p.
3161503	#	6	#	80	#	R: 4 H: 6 E: 0 LOB: 2	#	7-4	#	R: 3 H: 4 E: 0 LOB: 2
3161503	#	7	#	81	#	G. Dougherty flied out to rf.	#		#	
3161503	#	7	#	82	#	C. Den Beste flied out to cf.	#		#	
3161503	#	7	#	83	#	J. Sealy singled.	#		#	
3161503	#	7	#	84	#	D. Harris homered, 2 RBI; J. Sealy scored.	#	9-4	#	
3161503	#	7	#	85	#	G. Salcido struck out swinging.	#		#	
3161503	#	7	#	86	#		#		#	Hall hit by pitch.
3161503	#	7	#	87	#		#		#	Hall advanced to second on an error by c, advanced to third on the throw.
3161503	#	7	#	88	#		#	9-5	#	Drexler flied out to cf, SAC, RBI; Hall scored, unearned.
3161503	#	7	#	89	#		#		#	Tineo to 2b for Marzett.
3161503	#	7	#	90	#		#		#	Tineo singled.
3161503	#	7	#	91	#		#		#	Minter singled; Tineo advanced to second.
3161503	#	7	#	92	#		#		#	Bell flied out to lf.
3161503	#	7	#	93	#		#		#	Bueno struck out swinging.
3161503	#	7	#	94	#	R: 2 H: 2 E: 0 LOB: 0	#	9-5	#	R: 1 H: 2 E: 1 LOB: 2
3161503	#	8	#	95	#	Martin, M. to p for O'Bear.	#		#	
3161503	#	8	#	96	#	R. Cossey grounded out to ss.	#		#	
3161503	#	8	#	97	#	W. Wells walked.	#		#	
3161503	#	8	#	98	#	C. Hines popped up to ss.	#		#	
3161503	#	8	#	99	#	J. Jefferson doubled; W. Wells advanced to third.	#		#	
3161503	#	8	#	100	#	G. Dougherty homered, 3 RBI; J. Jefferson scored; W. Wells scored.	#	12-5	#	
3161503	#	8	#	101	#	C. Den Beste singled.	#		#	
3161503	#	8	#	102	#	J. Sealy singled; C. Den Beste advanced to second.	#		#	
3161503	#	8	#	103	#	D. Harris struck out swinging.	#		#	
3161503	#	8	#	104	#		#		#	Kiser walked.
3161503	#	8	#	105	#		#		#	Diaz singled; Kiser advanced to second.
3161503	#	8	#	106	#		#		#	Medina singled; Diaz advanced to second; Kiser advanced to third.
3161503	#	8	#	107	#		#		#	Hall struck out swinging.
3161503	#	8	#	108	#		#	12-6	#	Drexler singled, RBI; Medina advanced to second; Diaz advanced to third; Kiser scored.
3161503	#	8	#	109	#		#		#	Tineo flied out to rf.
3161503	#	8	#	110	#		#		#	Drexler out at second 2b unassisted.
3161503	#	8	#	111	#	R: 3 H: 4 E: 0 LOB: 2	#	12-6	#	R: 1 H: 3 E: 0 LOB: 2
3314398	#	0	#	0	#	SPENCER, R. walked (3-2).	#		#	
3314398	#	0	#	1	#	SWEENEY, K. popped up to 3b (2-1).	#		#	
3314398	#	0	#	2	#	SPENCER, R. advanced to second on a wild pitch.	#		#	
3314398	#	0	#	3	#	RAWE, B. struck out swinging (2-2).	#		#	
3314398	#	0	#	4	#	ROBINSON, C. grounded out to 3b (2-1).	#		#	
3314398	#	0	#	5	#		#		#	Rodrigue singled to right field (1-0).
3314398	#	0	#	6	#		#	0-2	#	Schwarber homered, 2 RBI (0-1); Rodrigue scored.
3314398	#	0	#	7	#		#		#	Travis grounded out to ss (0-0).
3314398	#	0	#	8	#		#		#	Donley,S grounded out to 2b (0-0).
3314398	#	0	#	9	#		#		#	DeMuth lined out to cf (2-2).
3314398	#	0	#	10	#	R: 0 H: 0 E: 0 LOB: 1	#	0-2	#	R: 2 H: 2 E: 0 LOB: 0
3314398	#	1	#	11	#	BURNS, B. walked (3-0).	#		#	
3314398	#	1	#	12	#	Bell to p for Coursen-Carr.	#		#	
3314398	#	1	#	13	#	BIRKOFER, J. hit by pitch (1-1); BURNS, B. advanced to second.	#		#	
3314398	#	1	#	14	#	BURNS, B. advanced to third on a wild pitch.	#		#	
3314398	#	1	#	15	#	BIRKOFER, J. advanced to second on a wild pitch; BURNS, B. scored on a wild pitch.	#	1-2	#	
3314398	#	1	#	16	#	NEWELL, N. walked (3-2).	#		#	
3314398	#	1	#	17	#	TANNER, B. fouled out to 1b, bunt (0-0).	#		#	
3314398	#	1	#	18	#	MEYER, C. doubled to center field, RBI (1-2); NEWELL, N. advanced to third; BIRKOFER, J. scored.	#	2-2	#	
3314398	#	1	#	19	#	SPENCER, R. grounded out to 3b, RBI (1-1); NEWELL, N. scored.	#	3-2	#	
3314398	#	1	#	20	#	SWEENEY, K. homered to center field, 2 RBI (1-1); MEYER, C. scored.	#	5-2	#	
3314398	#	1	#	21	#	RAWE, B. grounded out to 3b (1-1).	#		#	
3314398	#	1	#	22	#		#		#	Hartong lined out to cf (1-1).
3314398	#	1	#	23	#		#		#	Cangelosi lined out to cf (1-1).
3314398	#	1	#	24	#		#		#	Clark doubled down the lf line (0-0).
3314398	#	1	#	25	#		#		#	O'Conner,T grounded out to 3b (0-0).
3314398	#	1	#	26	#	R: 5 H: 2 E: 0 LOB: 0	#	5-2	#	R: 0 H: 1 E: 0 LOB: 1
3314398	#	2	#	27	#	ROBINSON, C. flied out to lf (1-2).	#		#	
3314398	#	2	#	28	#	BURNS, B. grounded out to ss (1-0).	#		#	
3314398	#	2	#	29	#	BIRKOFER, J. singled to center field (1-2).	#		#	
3314398	#	2	#	30	#	NEWELL, N. flied out to cf to right center (0-0).	#		#	
3314398	#	2	#	31	#		#		#	Rodrigue singled through the right side (1-0).
3314398	#	2	#	32	#		#		#	Schwarber fouled out to 2b (0-1).
3314398	#	2	#	33	#		#		#	Travis grounded into double play 3b to 2b to 1b (0-0); Rodrigue out on the play.
3314398	#	2	#	34	#	R: 0 H: 1 E: 0 LOB: 1	#	5-2	#	R: 0 H: 1 E: 0 LOB: 0
3314398	#	3	#	35	#	Harrison to p for Bell.	#		#	
3314398	#	3	#	36	#	TANNER, B. struck out swinging (0-2).	#		#	
3314398	#	3	#	37	#	MEYER, C. struck out swinging, out at first c to 1b (0-2).	#		#	
3314398	#	3	#	38	#	SPENCER, R. flied out to cf (3-2).	#		#	
3314398	#	3	#	39	#		#		#	Donley,S singled through the right side (3-2).
3314398	#	3	#	40	#		#		#	DeMuth struck out swinging (0-2).
3314398	#	3	#	41	#		#		#	Hartong grounded out to ss (1-0); Donley,S advanced to second.
3314398	#	3	#	42	#		#		#	Cangelosi walked (3-1).
3314398	#	3	#	43	#		#		#	Clark lined out to cf (2-0).
3314398	#	3	#	44	#	R: 0 H: 0 E: 0 LOB: 0	#	5-2	#	R: 0 H: 1 E: 0 LOB: 2
3314398	#	4	#	45	#	SWEENEY, K. struck out swinging (0-2).	#		#	
3314398	#	4	#	46	#	RAWE, B. singled to shortstop (0-1).	#		#	
3314398	#	4	#	47	#	ROBINSON, C. struck out looking (0-2).	#		#	
3314398	#	4	#	48	#	BURNS, B. grounded out to 3b (0-1).	#		#	
3314398	#	4	#	49	#		#		#	O'Conner,T singled to center field (1-2).
3314398	#	4	#	50	#		#		#	Rodrigue grounded out to 1b unassisted (2-2); O'Conner,T advanced to second.
3314398	#	4	#	51	#		#		#	Schwarber walked (3-0).
3314398	#	4	#	52	#		#		#	Travis flied out to rf (1-1); O'Conner,T advanced to third.
3314398	#	4	#	53	#		#		#	SMALLWOOD, N to p for SLIGH, W..
3314398	#	4	#	54	#		#	5-3	#	Donley,S reached on an error by ss (2-2); Schwarber advanced to second; O'Conner,T scored, unearned.
3314398	#	4	#	55	#		#		#	DeMuth grounded out to 1b unassisted (0-0).
3314398	#	4	#	56	#	R: 0 H: 1 E: 0 LOB: 1	#	5-3	#	R: 1 H: 1 E: 1 LOB: 2
3314398	#	5	#	57	#	BIRKOFER, J. struck out looking (1-2).	#		#	
3314398	#	5	#	58	#	NEWELL, N. grounded out to 3b (0-1).	#		#	
3314398	#	5	#	59	#	TANNER, B. singled through the left side (0-0).	#		#	
3314398	#	5	#	60	#	MEYER, C. struck out swinging (0-2).	#		#	
3314398	#	5	#	61	#		#		#	KEELE, T. to p for SMALLWOOD, N.
3314398	#	5	#	62	#		#		#	Hartong struck out swinging (0-2).
3314398	#	5	#	63	#		#		#	Cangelosi struck out swinging (1-2).
3314398	#	5	#	64	#		#		#	Clark popped up to 2b (3-2).
3314398	#	5	#	65	#	R: 0 H: 1 E: 0 LOB: 1	#	5-3	#	R: 0 H: 0 E: 0 LOB: 0
3314398	#	6	#	66	#	SPENCER, R. grounded out to 2b (0-1).	#		#	
3314398	#	6	#	67	#	SWEENEY, K. grounded out to ss (0-0).	#		#	
3314398	#	6	#	68	#	RAWE, B. singled to third base (1-0).	#		#	
3314398	#	6	#	69	#	RAWE, B. out at second c to 2b, caught stealing.	#		#	
3314398	#	6	#	70	#		#		#	Nolden pinch hit for O'Conner,T.
3314398	#	6	#	71	#		#		#	Nolden struck out looking (3-2).
3314398	#	6	#	72	#		#		#	Rodrigue grounded out to p (2-2).
3314398	#	6	#	73	#		#		#	WRIGHT, C. to p for KEELE, T..
3314398	#	6	#	74	#		#		#	Schwarber doubled to left field (0-0).
3314398	#	6	#	75	#		#		#	PEARCY, C. to p for WRIGHT, C..
3314398	#	6	#	76	#		#		#	Schwarber advanced to third on a wild pitch.
3314398	#	6	#	77	#		#		#	Travis lined out to lf (2-1).
3314398	#	6	#	78	#	R: 0 H: 1 E: 0 LOB: 0	#	5-3	#	R: 0 H: 1 E: 0 LOB: 1
3314398	#	7	#	79	#	Nolden to cf.	#		#	
3314398	#	7	#	80	#	ROBINSON, C. grounded out to ss (0-0).	#		#	
3314398	#	7	#	81	#	BURNS, B. singled to shortstop (0-2).	#		#	
3314398	#	7	#	82	#	BIRKOFER, J. singled through the left side (0-0); BURNS, B. advanced to second.	#		#	
3314398	#	7	#	83	#	NEWELL, N. doubled to left center, 2 RBI (1-2); BIRKOFER, J. scored; BURNS, B. scored.	#	7-3	#	
3314398	#	7	#	84	#	Effross to p for Harrison.	#		#	
3314398	#	7	#	85	#	TANNER, B. grounded out to 2b (0-0); NEWELL, N. advanced to third.	#		#	
3314398	#	7	#	86	#	MEYER, C. singled to second base, RBI (0-0); NEWELL, N. scored.	#	8-3	#	
3314398	#	7	#	87	#	SPENCER, R. popped up to 1b (0-2).	#		#	
3314398	#	7	#	88	#		#		#	Donley,S grounded out to 2b (0-2).
3314398	#	7	#	89	#		#		#	DeMuth singled to center field (0-0).
3314398	#	7	#	90	#		#		#	DeMuth advanced to second on a throwing error by p.
3314398	#	7	#	91	#		#		#	Hartong grounded out to ss (2-2).
3314398	#	7	#	92	#		#		#	Cangelosi popped up to ss (2-1).
3314398	#	7	#	93	#	R: 3 H: 4 E: 0 LOB: 1	#	8-3	#	R: 0 H: 1 E: 1 LOB: 1
3314398	#	8	#	94	#	SWEENEY, K. flied out to lf (1-2).	#		#	
3314398	#	8	#	95	#	RAWE, B. popped up to 1b (0-2).	#		#	
3314398	#	8	#	96	#	ROBINSON, C. grounded out to ss (0-1).	#		#	
3314398	#	8	#	97	#		#		#	Alfonso to ss for Clark.
3314398	#	8	#	98	#		#		#	Alfonso singled to left field (1-0).
3314398	#	8	#	99	#		#		#	Nolden struck out swinging (2-2).
3314398	#	8	#	100	#		#		#	Rodrigue popped up to ss (2-0).
3314398	#	8	#	101	#		#		#	Schwarber singled to center field (0-0); Alfonso advanced to second.
3314398	#	8	#	102	#		#		#	Travis walked (3-1); Schwarber advanced to second; Alfonso advanced to third.
3314398	#	8	#	103	#		#	8-7	#	Donley,S homered to left field, 4 RBI (1-2); Travis scored; Schwarber scored; Alfonso scored.
3314398	#	8	#	104	#		#		#	DeMuth walked (3-2).
3314398	#	8	#	105	#		#		#	Hartong grounded out to ss (0-0).
